what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1365906775669
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1365906775695
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1365906775696
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1365906775933
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1365906775944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365906776084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365906778852
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365906780795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365906780883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906786061
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365906786977
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365906787007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365906797033
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1365906813912
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1365906813919
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1365906813929
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1365906813932
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1365906813935
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1365906813942
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1365906813945
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1365906813968
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1365906813969
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1365906814077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906820138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906822181
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365906824559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906849776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906866385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906872338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365906878096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365906880031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906883102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906949254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906957910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906964074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906971527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906980275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906985922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906989261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365906993855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365906996569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907004542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365907015311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907016659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907038000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907049412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907107482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907118090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907120023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365907130187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907131379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365907136914
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365907138650
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365907149543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365907155706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365907161673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950620981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950699412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1365950699516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950701061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950707675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365950732565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365950735115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950736434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950737534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950738932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950761524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365950792652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950795610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950797500
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365950797585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950838648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365950845595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950846090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950847184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950848918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365950874961
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950876282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950876311
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950911537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365950915747
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950916858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365950922100
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950927140
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950930160
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950974380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365950975855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365950986717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951000201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951017431
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951018204
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951022854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951026753
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365951029975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951048359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951049880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951070622
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365951075856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951077808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951119701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951131392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951156252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951196470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951204921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951208014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951210334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951211228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951212267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951223081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951223995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951230391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951232921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951301016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951312643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951322733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951358577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951359274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951360210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951361784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951370260
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951371136
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951373901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365951376693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365951377717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951378371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951379188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951379931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951381360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951429013
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951431411
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951433743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365951450572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365951451555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951454741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951455846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951462508
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365951466689
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951471340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951475982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951477039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951478176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951479711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951505773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951510791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951513030
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365951513529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951526164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951527341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951528652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951530596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951559969
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951568220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951568268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951568916
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951569438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951570658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951577364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951587712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951587953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951588212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951588495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951591538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1365951614165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365951616320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365951618335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365951620023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1365951621639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951625043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951628132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951668845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951670381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951670601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951670847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951671115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951671382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951671667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951671936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951672210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951672526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951672798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951673510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1365951673766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951677885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951689064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951695744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951699582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951701451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951702324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951703502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951714166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951739927
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951742377
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951747993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951749427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951756073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951769190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951777143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951778641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951779423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951781632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951783749
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365951791124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951791302
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365951795307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951795406
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951811636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951813464
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951828041
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951829793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951833300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951837414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951850348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951857842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951859405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951866844
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365951868236
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951871310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951872453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951873272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951874133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951875108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951878883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365951952604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951954153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951974415
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951975219
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365951977874
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365951981949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951982799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365951999684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365952001069
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1365952002887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365952008302
